position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist
A5,Ilusão,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A6,Alegria Geral (Pot-Pourri),Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A6.1,Império Do Samba,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A6.2,Recordar,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A6.3,A Lua É Dos Namorados,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A6.4,Na Cadência Do Samba,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
B1,Amor Atrevido,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
B2,Ninguém Faz Amor Com Você,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
B3,Infinito Amor,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
B4,Banho De Amor,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
B5,A Luz Do Teu Olhar,Agepê,3063887,Agepê,https://i.discogs.com/H2_YkH5IMns2AuA69PgMX1DleC_ptAs1NwxWHwYVDQU/rs:fit/g:sm/q:90/h:280/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,https://i.discogs.com/5NUV58VwVfXXE8_VyfA_i2YbdU8fG7N25FHF9h0DUyU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM4/ODctMTMxNDAyNDE0/Ny5qcGVn.jpeg,"Samba, MPB",Latin,1988.0,Canto Pra Gente Cantar,Agepê
A1,Estrela Amante,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
A2,Reflexão,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
A3,Se Dê Pra Mim,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
A4,Recado (Pra Quem Se Ama),Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
A5,Fugir,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
B1,Esse É Você,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
B2,Esporas Do Tempo,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
B3,Teorema A Nordestina,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
B4,Pássaro Fugido,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
B5,Paraíso,Antonio Carlos E Jocafi,4675996,Antonio Carlos E Jocafi,https://i.discogs.com/KgvDazwfpZZ4gfS9b23zNzMWqVc2t1arOfn8LG57Dss/rs:fit/g:sm/q:90/h:336/w:336/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,https://i.discogs.com/ZNPnF2pjQDZtskbxInkVadtQ-AFEQpNOGBnybLUuhWQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NzU5/OTYtMTM3MTkwNDQw/OC02MDkzLmpwZWc.jpeg,MPB,Latin,1984.0,Pássaro Fugido,Antonio Carlos E Jocafi
A1,Caboclo,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
A2,Pelas Sombras,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
A3,Sylvia,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
A4,Presente Grego,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
A5,Dedicada A Ela,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
B1,Seriado,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
B2,Na Boca Do Sol,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
B3,Velho Parente,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
B4,O Mapa,Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
B5,Karina (Domingo no Grajaú),Arthur Verocai,34512307,Arthur Verocai,https://i.discogs.com/axXMc2V9UuJYM8C6PzvY3IXmwbSqSy81pruUf-xjis0/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,https://i.discogs.com/wVA0hsLrfjekpKmq6RHqEEEAMYKGMJDiztyJUvOsmVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0NTEy/MzA3LTE3NTI2OTA4/MzAtNzQ1NC5qcGVn.jpeg,"Jazz-Funk, MPB","Jazz, Latin",2025.0,Arthur Verocai,Arthur Verocai
A1,Sun City,Artists United Against Apartheid,2837286,Artists United Against Apartheid,https://i.discogs.com/Q0yNXBSlhfeiuOoI5Sb01NvPsrUeE4ZYSXlTD-tpj9I/rs:fit/g:sm/q:90/h:301/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,https://i.discogs.com/uaRwTOBz11HZ63uIX49QYuh8-KxNbp5paDtOeR9Zv0U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,"Pop Rock, Blues Rock, Contemporary Jazz, Acoustic, Electro, Synth-pop","Electronic, Hip Hop, Jazz, Rock, Blues",1985.0,Sun City,Artists United Against Apartheid
A2,No More Apartheid,Peter Gabriel,2837286,Peter Gabriel,https://i.discogs.com/Q0yNXBSlhfeiuOoI5Sb01NvPsrUeE4ZYSXlTD-tpj9I/rs:fit/g:sm/q:90/h:301/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,https://i.discogs.com/uaRwTOBz11HZ63uIX49QYuh8-KxNbp5paDtOeR9Zv0U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,"Pop Rock, Blues Rock, Contemporary Jazz, Acoustic, Electro, Synth-pop","Electronic, Hip Hop, Jazz, Rock, Blues",1985.0,Sun City,Artists United Against Apartheid
A3,Revolutionary Situation,Keith LeBlanc,2837286,Keith LeBlanc,https://i.discogs.com/Q0yNXBSlhfeiuOoI5Sb01NvPsrUeE4ZYSXlTD-tpj9I/rs:fit/g:sm/q:90/h:301/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,https://i.discogs.com/uaRwTOBz11HZ63uIX49QYuh8-KxNbp5paDtOeR9Zv0U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4Mzcy/ODYtMTMwMzMwNjkw/My5qcGVn.jpeg,"Pop Rock, Blues Rock, Contemporary Jazz, Acoustic, Electro, Synth-pop","Electronic, Hip Hop, Jazz, Rock, Blues",1985.0,Sun City,Artists United Against Apartheid
